Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,GID_2,GID_2_NAME,GID_3,GID_3_NAME,GID_4,GID_4_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,ActiveObservers,VisitedPollingStations
Diaspora,Africa de Sud,Cape Town,,,"24 Highwick Drive 7708 Kenilworth, Cape Town",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Africa de Sud,Pretoria,,,"877 Justice Mahomed Street, Pretoria, 0181",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Algeria,Alger,,,"24, rue Abri Arezki, Hydra, Alger, cod poștal 16035",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Angola,Luanda,,,"Rua Ramalho Ortigão, nr. 30, Bairro Alvalade, Luanda",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Argentina,Buenos Aires,,,"Calle Arroyo, nr. 962-970, CP: 1007AAD, Orașul Autonom Buenos Aires",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Armenia,Erevan,,,"Str. Barbusse 15, Erevan, 0028, cartier Arabkir",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Australia,Adelaide,,,"9 Gilbert Street, Ovingham SA 5082",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Australia,Canberra,,,"4 Dalman Crescent, O'Malley, ACT, 2606",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Australia,Melbourne,,,"Suite 10.01A Level 10, 5 Queens Road Melbourne VIC 3004",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Australia,Perth,,,"8 Balga Ave, Balga WA 6061",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Australia,Surfers Paradise,,,"1-2/66 Appel Street, Surfers Paradise, Gold Coast, QLD, 4217",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Australia,Sydney,,,"Suite 4, G-F/83 York Street, CBD, Sydney, NSW, 2000",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Bregenz,,,"Grand Hotel, Platz der Wiener Symphoniker 2, 6900 Bregenz",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Eisenstadt,,,"Kongress Zentrum Eisenstadt Franz Schubert-Platz 6, 7000 Eisenstadt",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Graz,,,"Lendhafen, Lendkai 17 (Mariahilferplatz), 8020 Graz",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Innsbruck,,,"Hotel Congress, Rennweg 12a, 6020 Innsbruck",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Klagenfurt,,,"Progress-Zentrum, Dr.-Richard-Canaval-Gasse 110, 9020 Klagenfurt",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Linz,,,"Bischöfliches Priesterseminar der Diözese Linz, Harrachstraße 7, 4020 Linz",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Salzburg,,,"Rudolfskai 50, 5020 Salzburg",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Sankt Pölten,,,"Haus 1A, Leopoldsaal, Landhausplatz 1, 3100 Sankt Pölten",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Viena,,,"Argentinierstrasse 39, 1040 Viena",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Viena,,,"Gasometer Spielraum - Guglgasse 8/Gasometer B, 1100 Viena",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Viena,,,"Prinz Eugen Strasse 60, 1040 Viena",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Austria,Viena,,,"Theresianumgasse 25, 1040 Viena",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Azerbaidjan,Baku,,,"B-dul Akad. Hassan Aliyev, nr. 125 A (Narimanov), cod AZ1110 Baku",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Antwerpen,,,"Blue Point Antwerpen, Filip Williostraat 9, 2600 Berchem",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Arlon,,,"Rue de Musee nr 10, 6700 Arlon",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Brugge,,,"Xaverianenstraat 3, 8200 Brugge",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Bruxelles,,,"Autoworld Brussels, Parc du Cinquantenaire 11, Jubelpark 1000 Bruxelles",,,,,,,,,,,3,0,4,1,113,6,1,0,1,1,2
Diaspora,Belgia,Bruxelles,,,"Avenue de Cortenbergh 107, 1000 Bruxelles",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Bruxelles,,,"Avenue Jean-Joseph Crocq nr.10, 1090 Jette",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Bruxelles,,,"Blue Point, 80 Bd A. Reyers Ln, 1030 Schaerbeeck (studio 201A/B)",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Bruxelles,,,"Boulevard du Regent 47-48, 1000 Bruxelles",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Bruxelles,,,"Rue Gabrielle 105, 1180 Bruxelles",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Bruxelles,,,"Rue Gabrielle 107, 1180 Bruxelles",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Charleroi,,,"Dôme, 2 Rue des Olympiades, 6000 Charleroi",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Geel,,,"Stelen 77, 2440 Geel",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Gent,,,"Flanders Expo, Maaltekouter 1, 9051 Gent",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Hasselt,,,"Het Volkstehuis, Kempische Kaai, 11, 3500, Hasselt",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Liège,,,"Palais des Congrès de Liège, Esplanade de l'Europe 2/B-4020",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Mons,,,"Mons, Business Center Mons, Boulevard Andre Delvaux 1",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Namur,,,"La Bourse, Place d'Armes 1, 5000 Namur",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Roeselare,,,"Meensesteenweg 412, 8800 Roeselare",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Sint-Niklaas,,,"Paterskerk, Truweelstraat 210, 9100 Sint-Niklaas",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Belgia,Turnhout,,,"Campus Blairon 200, 2300 Turnhout",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Bosnia și Herțegovina,Sarajevo,,,"Čobanija 28, 71000, Sarajevo",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Brazilia,Brasilia,,,"Setor de Embaixadas Norte - Lote 06 - Sen 801, SEN - Asa Norte, DF, 70800-917",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Brazilia,Ipora do Oeste,,,"La Rua Sao Paulo 23, Bairro Centro, 89899000, Santa Catarina",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Brazilia,Rio de Janeiro,,,"Str. Cosme Velho, nr. 526, 22241090, Rio de Janeiro",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Brazilia,Sao Paulo,,,"Str. Sao Carlos do Pinhal, nr. 200, Bela Vista, 01333-00, Sao Paulo",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Bulgaria,Sofia,,,"Bdul. Mihai Eminescu 4, Sofia, 1111",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Calgary,,,"17 Millrise Dr. SW, Calgary, AB, T2Y 0K7",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Dieppe,,,"505 Melanson Rd., Dieppe, NB, E1A 0K2",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Edmonton,,,"9005 - 132 Avenue NW, Edmonton AB, T5E 0Y1",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Kitchener,,,"2188 Shirley Dr., Kitchener, provincia Ontario, cod poștal N2B 0A6",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Montreal,,,"1010, Sherbrooke Ouest, # 610, Montreal, cod poștal QC H3A 2R7",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Montreal,,,"1010, Sherbrooke Ouest, Sala de conferințe etaj 15, Montreal, cod poștal QC H3A 2R7",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Ottawa,,,"655 Rideau Street, Ottawa, ON, K1N 6A3",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Quebec,,,"90 boul. des Etudiants, Quebec City, QC, G2A 1N5",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Toronto,,,"789 Don Mills Rd., North York, provincia Ontario, cod poștal M3C 1T5",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Vancouver,,,"855-555 Burrard Street, Vancouver, BC, V7X 1M8",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Windsor,,,"1960 Tecumseh Rd. E., Windsor, provincia Ontario, cod poștal N8W 1E1",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Canada,Winnipeg,,,"103 Furby St., Winnipeg, provincia Manitoba, cod poștal R3C 2A4",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Chile,Santiago,,,"Benjamin 2955, Las Condes, cod poștal 7550032",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Cuba,Havana,,,"Ave. 5ta A, no. 4407, e/44 y 46, Miramar, Playa, La Habana",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Aabenraa,,,"Folkehjem, Haderslevvej 7, 6200 Aabenraa",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Aalborg,,,"3F Aalborg, Hadsundvej 184, 9000 Aalborg",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Aarhus,,,"3F Aarhus Rymarken, Rymarken 4, 8210 Aarhus",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Copenhaga,,,"Bella Center, Martha Christensens Vej 18, 2300 Copenhagen S",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Esbjerg,,,"3F Esbjerg Transport, Nyhavnsgade 25, 6700, Esbjerg",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Herning,,,"3F Midtjylland, Birk Centerpark 4, 7400 Herning",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Hillerød,,,"3F Frederiksborg, Milnersvej 41D, 3400 Hillerød",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Odense,,,"3F Odense GOPS, Skibhusvej 52, B, 2.Sal, 5100 Odense C",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Ringkøbing,,,"3F Ringkøbing-Skjern, Byskellet 33, 6950 Ringkøbing",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Ringsted,,,"3F Midt & Østsjælland, Vibevej 12, 4100 Ringsted",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Skive,,,"3F Skive-egnen, Jægervej 12, 7800 Skive",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Taastrup,,,"3F Høje-Taastrup, Pile Allé 18-20, 2630 Taastrup",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Danemarca,Vejle,,,"3F Vejle, Sjællandsgade 30, 7100 Vejle",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Egipt,Cairo,,,"6 Al Kamel Mohamed St, Zamalek, Cairo, cod poștal: 4270122",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Elveția,Basel,,,"Stellwerk, Vogesenplatz 1, 4056 Basel",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Elveția,Bellinzona,,,"Associazione Spazio Aperto, Via Gerretta 9a, 6500 Bellinzona",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Elveția,Berna,,,"Parohia ortodoxă română Sf. M. Mc. Gheorghe, Kastellweg 7, 3004 Bern",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Elveția,Cologny,,,"Chemin de la Perriere 6, 1223 Cologny",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Elveția,Geneva,,,"Rue Vermont 37-39, etaj 2, 1202 Geneva",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Elveția,Lausanne,,,"Maison de la femme, Avenue Eglantine 6, 1006 Lausanne",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Elveția,Zürich,,,"Hilton Garden Inn Zürich Limmattal, Kreuzäckerstrasse 5, 8957 Spreitenbach",,,,,,,,,,,1,0,1,1,45,0,1,0,1,1,1
Diaspora,Elveția,Zürich,,,"Hotel Swiss Star, Grubenstrasse 9, 8620 Wetzikon",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Emiratele Arabe Unite,Abu Dhabi,,,"Abu Al Abyad street, villa no. 15, Al Bateen area",,,,,,,,,,,1,0,3,1,110,1,1,0,1,1,1
Diaspora,Emiratele Arabe Unite,Dubai,,,"Al Safa 2, 16a Street, Villa 8, Community 357, P.O. Box 333765",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Emiratele Arabe Unite,Dubai,,,"Dubai World Trade Center, sala Al Ain F, Sheikh Zayed Road",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Estonia,Tallinn,,,"Ravala puiestee 5, etaj 5, 10143",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Etiopia,Addis Abeba,,,"Kirkos Subcity, Woreda no. 04, House no. 1142, PO Box 2478",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Federația Rusă,Moscova,,,"119590, Moscova, Mosfilmovskaia uliţa nr. 64",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Federația Rusă,Sankt Petersburg,,,"191186 Sankt Petersburg, Str. Gorohovaia nr. 4",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Filipine,Manila,,,"Strada Legaspi nr.150, G.C.Corporate Plaza, et.6, unit 601-602, Legaspi Village, localitatea Makati, CP 1229",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Finlanda,Helsinki,,,"Stenbäckinkatu 24, 00250",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Finlanda,Mariehamn,,,"Norragatan 10A, 22100",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Finlanda,Tampere,,,"Hämeenkatu 1, 33100",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Finlanda,Turku,,,"Yliopistonkatu 19, 20100",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Ajaccio,,,"Hotel Ibis Styles Napoleon, 91 Cours Napoleon, 20000 Ajaccio",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Annemasse/Ambilly,,,"Maison communale de la Martinière, 2 Rue de la Martiniere, 74100 Ambilly",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Athis-Mons,,,"Salle Rothenburg de la Maison des Associations, 12 Rue Edouard Vaillant, 91200 Athis-Mons",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Aulnay-sous-Bois,,,"Foyer Dumont, 12 Boulevard Gallieni, 93600 Aulnay-sous-Bois",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Bastia,,,"Musée de Bastia - Palais des Gouverneurs, Place du Donjon- Citadelle, Salle Auditorium, 20410 Bastia - Cedex",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Bondy,,,"Mairie de Bondy, Esplanade Claude Fuzier, 93140 Bondy",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Bordeaux,,,"Salle Municipale Quintin Loucheur, 96 rue de la Béchade, 33000 Bordeaux",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Brest,,,"Gymnase Algesiras, 21 rue Algésiras, 29200 Brest",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Bry-sur-Marne,,,"31-33 rue des Clotais, 94360 Bry-sur-Marne",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Caen,,,"Maison de Quartier Centre, 9 rue Neuve Bourg l'Abbé 14000 Caen",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Calais,,,"Salle Municipale Paul Caron, 2 Rue du Général Margueritte, 62100 Calais",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Champigny-sur-Marne,,,"Salle Séguy, Maison de la vie citoyenne et des associations, 191 rue de Verdun, 94500 Champigny-sur-Marne",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Clermont-Ferrand,,,"Hôtel Campanile, 120 Avenue de la République, 63000 Clermont Ferrand",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Colmar,,,"Salle des Catherinettes, 8 Rue Kléber, 68000 Colmar",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Dijon,,,"Salle Camille Claudel, 4 Rue Camille Claudel, 21000 Dijon",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Drancy,,,"Salle Municipale Jean Jaurès, 168-170 Avenue Jean Jaurès, 93700 Drancy",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Fontainebleau,,,"240 bis, rue Grande, 77300 Fontainebleau",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Gagny,,,"Complexe Sportif Arena Léon-Yves Bohain, 121 rue Jules Guesde, 93220 Gagny",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Grenoble/Saint-Martin-d'Heres,,,"10 Place Paul Eluard, 38400 Grenoble/Saint-Martin-d'Heres",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Issy-les-Moulineaux,,,"Maison de Corentin Celton, 10 rue Henri Mayer, 92130 Issy-les-Moulineaux",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Ivry-sur-Seine,,,"Espace Robespierre, 2 rue Robespierre, 94200 Ivry-sur-Seine",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,La Courneuve,,,"Salle Philippe Roux, 58 rue de la Convention, 93120 La Courneuve",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,La Ferté-sous-Jouarre,,,"10 Allée du Jumelage, 77260 La Ferté-sous-Jouarre",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Le Blanc-Mesnil,,,"Centre Techinque Municipal, 2 Avenue Albert Einstein, 93150 Le Blanc-Mesnil",,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Le Mans,,,"Salle Jean Ferrat, 115 Rue des Sablons, 72100 Le Mans",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Les Clayes-sous-Bois,,,"4 Avenue du Président John Fitzgerald Kennedy, 78340 Les Clayes-sous-Bois",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Lille,,,"Caisse d'Epargne Hauts de France, 612 Rue de la Chaude Rivière, 59800 Lille",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Loudéac,,,"Bâtiment la Providence, Salle no.3, 36 Rue de Moncontour, 22600, Loudéac",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Lyon,,,"29 Rue de Bonnel, 69003 Lyon",,,,,,,,,,,1,1,3,1,112,3,1,1,1,1,1
Diaspora,Franța,Lyon,,,"Salle Confluence, 111 Rue Smith, 69002 Lyon",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Marignane,,,"Mairie de Marignane, Salle basse du Château, Cours Mirabeau, 13700 Marignane",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Marsilia,,,"City Center Vieux Porte, 2 rue Henri Barbusse, 13001 Marseille",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Montpellier,,,"Salle Jacques, 1 er D Aragon, 117 rue des Etats Généraux, 34000 Montpellier",,,,,,,,,,,1,0,3,1,107,0,1,0,1,1,1
Diaspora,Franța,Montreuil,,,"Sala Centrului cultural Ștefan cel Mare - 27 Rue de Roches, 93100 Montreuil",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Montreuil,,,"Salle Annie Fratellini, 2/3 rue Jean Pierre Timbaud, 93100 Montreuil",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Nancy,,,"Pavillon D'Orangerie, 54100 Nancy",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Nantes,,,"Grand Hall 1 bis rdc Maison des Syndicats, 4 place de la Gare de l'État, 44300 Nantes",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Nisa,,,"Hotel Holiday Inn, 20 Bd. Hugo, 06000 Nice",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Orléans,,,"Salle Madeleine, 103 Rue du Faubourg Madeleine, 45000 Orléans",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Pantin,,,"Salle André Bretton Ter, 25 rue du Pré Saint Gervais 93500 Pantin",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Paris,,,"123 Rue Saint-Dominique, 75007 Paris",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Paris,,,"1 Rue de l'Exposition, 75007 Paris",,,,,,,,,,,2,0,2,1,94,6,1,0,1,1,1
Diaspora,Franța,Paris,,,"3 Rue de l'Exposition, 75007 Paris",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Paris,,,"Maison de la Vie Associative et Citoyenne, 93 Rue Saint-Dominique, 75007 Paris",,,,,,,,,,,1,0,1,1,46,0,1,0,1,1,1
Diaspora,Franța,Pessac,,,"Salle Municipale de Magonty, 5 Place de la Résistance, 33600 Pessac",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Rennes,,,"Maison de Quartier Le Cadran, 11 Avenue André Mussat, 35000 Rennes",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Rouen,,,"Maison de Quartier Saint-Hilaire, 167 rue Descroizilles, 76000 Rouen",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Rueil-Malmaison,,,"Salle La Passerelle, 13/15 rue Becquerel, 92500, Rueil-Malmaison",,,,,,,,,,,1,0,3,1,113,1,1,0,1,1,1
Diaspora,Franța,Saint-Etienne,,,"31 Rue des Anciens Combattants d'Algerie, 42100 Saint-Etienne",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Saint-Genis-Laval,,,"Salle Polyvalente du Mixcube, 69 Rue des Collonges, 69230 Saint-Genis-Laval",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Saint-Herblain,,,"Centre Socio-Culturel, 126 Boulevard François Mitterrand, 44800 Saint-Herblain",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Sarcelles,,,"Maison de quartier Valéry Watteau - 1 route des Réfuzniks, 95200 Sarcelles",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Strasbourg,,,"41 rue Schweighaeuser, 67000 Strasbourg",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Toulouse,,,"MDC Rive Gauche, Salle 1, 20 place Diebold, 31300 Toulouse",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Tours,,,"Salle Charcot, 2 rue Coste et Bellonte, 37000 Tours",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Trappes,,,"Maison de la Boissière, 28 Rue du Centre, 78190 Trappes",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Troyes,,,"Centre René Peltier, 110 bis Avenue Eduard Herriot, 10000 Troyes",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Franța,Villeneuve-Saint-Georges,,,"Salle Césaria Evora, rue Léon Blum, 94190 Villeneuve-Saint-Georges",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Georgia,Tbilisi,,,"Str Lvovi nr 7, Saburtalo, Tbilisi, 0160",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Germania,Aschaffenburg,,,"Bussardweg 25, PLZ 63741",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Germania,Augsburg,,,"Am Eiskanal 20, PLZ 86161",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Germania,Augsburg,,,"Stadionstraße 21, PLZ 86159",,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0
Diaspora,Germania,Bamberg,,,"Föhrenstraße 6, PLZ 96052",,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0
Diaspora,Germania,Berlin,,,"Dorotheenstr.62-66, 10117 Berlin",,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0
