Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,GID_2,GID_2_NAME,GID_3,GID_3_NAME,GID_4,GID_4_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,ActiveObservers,VisitedPollingStations
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"КЛУБ НА ПЕНСИОНЕРА, ул.""ЦАР СИМЕОН"" №54",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"НАЧАЛНО УЧИЛИЩЕ ""СВ. ПАИСИЙ ХИЛИНДАРСКИ"",  ПЛ.""ВЪЗРАЖДАНЕ"" №3",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"НАЧАЛНО УЧИЛИЩЕ ""СВ. ПАИСИЙ ХИЛИНДАРСКИ"", ПЛ. ""ВЪЗРАЖДАНЕ"" №3",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"НАЧАЛНО УЧИЛИЩЕ ""СВ. ПАИСИЙ ХИЛИНДАРСКИ"", ПЛ.""ВЪЗРАЖДАНЕ"" №3",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"ПЛТГ""Н.ВАПЦАРОВ"" (ГОРСКИ ТЕХНИКУМ), УЛ.""БЪЛГАРИЯ"" №31",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,4,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"СОУ ""НЕОФИТ РИЛСКИ"", УЛ. ""ТОДОР АЛЕКСАНДРОВ"" № 9Б",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"СОУ ""НЕОФИТ РИЛСКИ"", УЛ.""ТОДОР АЛЕКСАНДРОВ"" №9Б",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.БАНСКО,,"ЧИТАЛИЩЕ ""НИКОЛА ВАПЦАРОВ"", ПЛ. ""НИКОЛА ВАПЦАРОВ"" №14",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.ДОБРИНИЩЕ,,"КЛУБ НА ПЕНСИОНЕРА, УЛ. ""ТЪРГОВСКА"" № 16",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.ДОБРИНИЩЕ,,"ОСНОВНО УЧИЛИЩЕ ""СВ. КЛИМЕНТ ОХРИДСКИ"", УЛ. ""ИВАН ГАЛЧЕВ"" №21",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,ГР.ДОБРИНИЩЕ,,"ЧИТАЛИЩЕ ""ДИМИТЪР БЛАГОЕВ"" , ПЛ. ""НЕЗАВИСИМОСТ"" № 2",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,С.ГОСТУН,,КЛУБ НА ПЕНСИОНЕРА,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,С.КРЕМЕН,,КЛУБ НА ПЕНСИОНЕРА,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,С.МЕСТА,,КЛУБ НА ПЕНСИОНЕРА,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,С.ОБИДИМ,,КЛУБ НА ПЕНСИОНЕРА,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,С.ОСЕНОВО,,КЛУБ НА ПЕНСИОНЕРА,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БАНСКО,С.ФИЛИПОВО,,КЛУБ НА ПЕНСИОНЕРА,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,ГР.БЕЛИЦА,,"ГИМНАЗИЯ ""Н.Й. ВАПЦАРОВ"" , УЛ.""ДИМО ХАДЖИДИМОВ""",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,1,1,0,1,0,1,1,0,1,1
България,БЛАГОЕВГРАД,БЕЛИЦА,ГР.БЕЛИЦА,,"ИНФОРМАЦИОНЕН ЦЕНТЪР, УЛ.""ГЕОРГИ АНДРЕЙЧИН"" № 11",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,ГР.БЕЛИЦА,,"СОЦИАЛЕН ПАТРОНАЖ, УЛ.""ВЛАДИМИР ПОПТОМОВ""",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.БАБЯК,,УЧИЛИЩЕ,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ГОРНО КРАИЩЕ,,УЧИЛИЩЕ,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ГЪЛЪБОВО,,УЧИЛИЩЕ,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ДАГОНОВО,,УЧИЛИЩЕ,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ЗЛАТАРИЦА,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.КРАИЩЕ,,"ДЕТСКА ГРАДИНА, УЛ.""ЕДИНАДЕСЕТА"" №18",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.КРАИЩЕ,,"МАГ.БИМБ.МАХАЛА-БАРАКИТЕ, УЛ. ""ДВАДЕСЕТ И ПЪРВА"" № 4",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.КУЗЬОВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ЛЮТОВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ОРЦЕВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ПАЛАТИК,,УЧИЛИЩЕ,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЕЛИЦА,С.ЧЕРЕШОВО,,УЧИЛИЩЕ,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"VI-то СУ""ИВАН ВАЗОВ"",УЛ.""ЯНЕ САНДАНСКИ"" №001",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,11,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"VІІІ-мо СУ""АРСЕНИЙ КОСТЕНЦЕВ"", ЖК""ЕЛЕНОВО""",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,13,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"VІІ-мо СУ""КУЗМАН ШАПКАРЕВ"", УЛ.""ИЛИНДЕН"" №13",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,7,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"V-то СУ""ГЕОРГИ ИЗМИРЛИЕВ"", УЛ.""ХРИСТО ЧЕРНОПЕЕВ"" №16",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,10,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ""ИВАН МИХАЙЛОВ"" №62",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,4,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ДЕТСКА ГРАДИНА №11 ""ЗДРАВЕЦ"", УЛ.""ЛАЛЕ"" №011",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,3,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ДЕТСКА ГРАДИНА ""УСМИВКА"", УЛ.""ОСВОБОЖДЕНИЕ"" №03",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,3,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ДЕТСКА ГРАДИНА ""УСМИВКА"", УЛ.""ОСВОБОЖДЕНИЕ"" №09",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ДНЕВЕН ЦЕНТЪР ЗА ДЕЦА С УВРЕЖДАНИЯ ""ЗОРНИЦА"", УЛ.""СКАПТОПАРА"" №26",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ДОМ ЗА СТАРИ ХОРА ""СВЕТА ПЕТКА"", УЛ. ОСВОБОЖДЕНИЕ №23",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ЕЗИКОВА ГИМНАЗИЯ""АКАД. ЛЮДМИЛ СТОЯНОВ"", УЛ.""МАРИЦА"" №4",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,7,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ІV-то ОСН.У-ЩЕ""ДИМЧО ДЕБЕЛЯНОВ"", УЛ.""ОСОГОВО"" №9",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,6,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ІІІ-то ОСН.У-ЩЕ""ДИМИТЪР ТАЛЕВ"", БУЛ.""СВ. СВ. КИРИЛ И МЕТОДИЙ"" №13",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,10,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ІХ-то ОСН.У-ЩЕ""ПЕЙО ЯВОРОВ"" , ЖК""АЛЕН МАК""",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,6,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"""МБАЛ-БЛАГОЕВГРАД"" АД, УЛ.""СЛАВЯНСКА"" № 60",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"""МБАЛ С МЕД. ЦЕНТЪР ПУЛС"" АД, УЛ.""СЛАВЯНСКА"" № 62",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"НАРОДНО ЧИТАЛИЩЕ ""НИКОЛА Й. ВАПЦАРОВ-1866"", ПЛ. ""МАКЕДОНИЯ"" №1",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,3,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"НХГ""СВ.СВ. КИРИЛ И МЕТОДИЙ"", УЛ.""ЦАНКО ЦЕРКОВСКИ"" №002",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,4,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"НХГ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ЦАНКО ЦЕРКОВСКИ"" №002",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ПГСАГ ""ВАСИЛ ЛЕВСКИ"", УЛ. ТОДОР АЛЕКСАНДРОВ №56",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,4,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,ПОДВИЖНА ИЗБИРАТЕЛНА КОМИСИЯ,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"""СБАЛ НА ПНЕВМОФТИЗИАТРИЧНИ ЗАБОЛЯВАНИЯ"" ЕООД, УЛ.""Ц. ЦЕРКОВСКИ"" № 4",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"СБАЛ ПО ОНКОЛОГИЯ ""СВЕТИ МИНА"" ЕООД, УЛ.""ВАСИЛ ЛЕВСКИ"" № 62",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"СЛЕДСТВЕНИ АРЕСТИ, УЛ. ""СВОБОДА"" №1",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"СУИЧЕ""СВ. КЛИМЕНТ ОХРИДСКИ"",УЛ.""БРЕГАЛНИЦА"" №002",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,4,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ХІ-то ОСН.У-ЩЕ""ХРИСТО БОТЕВ"", ЖК""ЕЛЕНОВО""",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,10,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ.""БИСТРИЦА"" №001",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,3,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"""ЦЕНТЪР ЗА ПСИХИЧНО ЗДРАВЕ - БЛАГОЕВГРАД"" ЕООД,УЛ.БР.МИЛАДИНОВИ 21",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,ГР.БЛАГОЕВГРАД,,"ЦСОП ""СВ. ПАИСИЙ ХИЛЕНДАРСКИ"", УЛ.""СВОБОДА"" №3",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,4,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.БЕЛО ПОЛЕ,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.БИСТРИЦА,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.БУЧИНО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.БЪЛГАРЧЕВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ГАБРОВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ГОРНО ХЪРСОВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ДЕБОЧИЦА,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ДЕЛВИНО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ДРЕНКОВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ДЪБРАВА,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ЕЛЕНОВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ЗЕЛЕНДОЛ,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ИЗГРЕВ,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.КЛИСУРА,,КМЕТСТВО С.КЛИСУРА,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ЛЕШКО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ЛЕШКО,,СТАРОТО КМЕТСТВО (ГОРНО ЛЕШКО),BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ЛОГОДАЖ,,ДЕТСКАТА ГРАДИНА /УЧИЛИЩЕТО/,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.МАРУЛЕВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.МОЩАНЕЦ,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ПАДЕШ,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ПОКРОВНИК,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.РИЛЦИ,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.СЕЛИЩЕ,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,БЛАГОЕВГРАД,С.ЦЕРОВО,,КМЕТСТВО,BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"ДГ ""ДЖАНИ РОДАРИ"", УЛ.""МИХАИЛ ДАЕВ"" № 1",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"ДГ ""КАЛИНКА"", УЛ.""ДРАГОМАН"" №15",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,3,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"ДГ ""РАДОСТ"" №4, УЛ.""ЗАВОЙ НА ЧЕРНА"" №13",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"ДНА , УЛ.""ДРАМА"" №1",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,3,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"ІІІ-то ОСН.УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ"", УЛ.""ПОЛК. ДРАНГОВ"" №17",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"ІІ-то ОСН.УЧИЛИЩЕ ""ГОЦЕ ДЕЛЧЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" №13",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"І-то ОСН.УЧИЛИЩЕ ""СВ.СВ.КИРИЛ И МЕТОДИЙ"", УЛ.""ОТЕЦ ПАИСИЙ"" №4",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,3,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"КЛУБ НА ПЕНСИОНЕРА, УЛ.""ИЛИЯ БАТАКЛИЕВ"" №2",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"МБАЛ ""ИВАН СКЕНДЕРОВ"" ЕООД, УЛ.""СТАРА ПЛАНИНА"" №54",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"МЛАДЕЖКИ ДОМ, УЛ.""ПЕЙО ЯВОРОВ"" №1",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"НПГ ""ДИМИТЪР ТАЛЕВ"", УЛ.""ГОЦЕ ДЕЛЧЕВ"" № 36",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,2,0,0,0,0,0,0,0,0,0,0
България,БЛАГОЕВГРАД,ГОЦЕ ДЕЛЧЕВ,ГР.ГОЦЕ ДЕЛЧЕВ,,"ПГ ПО МСС ""П.К.ЯВОРОВ"", УЛ.""СИМЕОН РАДЕВ"" №6",BGR,Bulgaria,BGR.1_1,Благоевград,,,,,,,1,0,0,0,0,0,0,0,0,0,0
